meme_id,image_path,blip_caption
111649,./memes/111649.jpeg,a close up of a person with a mask on their face
111650,./memes/111650.jpeg,there is a man holding a rooster on his shoulder and taking a picture
111651,./memes/111651.jpeg,a close up of a person on a stage with a microphone
111652,./memes/111652.jpeg,arafed chicken in a cage with a caption saying mi pola deplada
111654,./memes/111654.jpeg,arafed chicken with a red comb on its head and a caption that reads una f
111655,./memes/111655.jpeg,someone is wearing a pair of shoes with a pink ankle band
111656,./memes/111656.jpeg,someone is making a muffin that looks like a muffin
111657,./memes/111657.jpeg,arafed chicken in a pink stroller with a pink seat
111658,./memes/111658.png,"a picture of a dragon with a caption that reads,'me chupas la pola"
111659,./memes/111659.jpeg,arafed chicken with a man holding a chicken in its arms
111660,./memes/111660.jpeg,a cartoon of a man and woman with different facial expressions
111662,./memes/111662.jpeg,a picture of a picture of a woman and a man with a child
111663,./memes/111663.jpeg,there is a picture of a painting of a couple in a garden
111665,./memes/111665.jpeg,a cartoon picture of a group of people with different facial expressions
111666,./memes/111666.jpeg,a couple of people sitting on top of a bed next to each other
111667,./memes/111667.jpeg,a picture of a woman and a man in a black suit and tie
111668,./memes/111668.jpeg,a close up of a person holding a microphone on a stage
111670,./memes/111670.png,a couple of people that are standing in the rain
111671,./memes/111671.jpeg,a close up of a poster with a picture of a person and a person
111672,./memes/111672.jpeg,a close up of a person with a face on a poster
111674,./memes/111674.jpeg,a close up of a doll with green hair and a microphone
111675,./memes/111675.jpeg,a couple of pictures of a man and woman drinking wine
111676,./memes/111676.jpeg,a black and white photo of a woman wearing sunglasses and a tia
111678,./memes/111678.png,arafed man in a yellow shirt holding a sign and a green scarf
111679,./memes/111679.jpeg,two screens of a woman in a green dress and a woman in a blue dress
111684,./memes/111684.jpeg,a picture of a picture of a cartoon character with a caption
111685,./memes/111685.jpeg,a cartoon of a man in a striped shirt is eating a bowl of chips
111686,./memes/111686.jpeg,a close up of a person pointing a finger at a person
111687,./memes/111687.jpeg,a close up of a person holding a sign in front of a crowd
111688,./memes/111688.jpeg,a close up of a smiley face holding a cell phone
111690,./memes/111690.jpeg,a picture of a man with long hair and a beard and a woman in a bikini
111691,./memes/111691.jpeg,two toy story characters are standing next to each other
111693,./memes/111693.jpeg,snow white - bye bye puta let it on
111695,./memes/111695.jpeg,a cartoon picture of a group of girls standing in the snow
111696,./memes/111696.jpeg,a picture of a cartoon picture with a caption of a dragon ball
111698,./memes/111698.jpeg,arafed woman in a black jacket pointing at the camera
111699,./memes/111699.jpeg,two women walking down a snowy road in the snow
111701,./memes/111701.jpeg,there is a woman that is talking to another woman
111702,./memes/111702.jpeg,several women in shiny outfits posing for a picture with a boy
111703,./memes/111703.jpeg,a black and white photo of a clown holding balloons
111706,./memes/111706.jpeg,a woman standing at a podium in front of a microphone
111708,./memes/111708.jpeg,arafed image of a man with a phone and a man with a mask
111710,./memes/111710.jpeg,a picture taken from a video game shows a man riding a bull
111712,./memes/111712.jpeg,a girl in a cheer uniform is smiling and looking at the camera
111713,./memes/111713.jpeg,a cartoon picture of a woman's face with different expressions
111715,./memes/111715.jpeg,a cartoon of a woman talking to a man and a woman saying
111716,./memes/111716.jpeg,a close up of a doll with a man in a suit behind it
111717,./memes/111717.jpeg,woman in striped shirt opening oven door with food in it
111718,./memes/111718.jpeg,"a cartoon picture of a woman and a man with a sign that says, i am not sure"
111719,./memes/111719.jpeg,a close up of a person with a caption of a picture
111720,./memes/111720.jpeg,there are many pictures of a man with a microphone in his hand
111721,./memes/111721.jpeg,a close up of a woman with a pink toothbrush in her hand
111723,./memes/111723.jpeg,three cartoon faces of a woman with different expressions and a man with a smile
111724,./memes/111724.jpeg,a close up of a text message on a computer screen
111725,./memes/111725.jpeg,a cartoon picture of a woman's face with different expressions
111727,./memes/111727.jpeg,arafed woman with blonde hair and a striped shirt in a car
111728,./memes/111728.jpeg,three people are standing in front of a blackboard with a caption of a zombie
111729,./memes/111729.jpeg,arafed woman in a red bikini sitting on a boat with a speech bubble
111730,./memes/111730.jpeg,a close up of a person in a suit and tie on a news set
111731,./memes/111731.jpeg,a woman is talking on her cell phone while a man looks on
111732,./memes/111732.jpeg,a woman is sitting at a table with a picture of herself
111733,./memes/111733.jpeg,there is a man that is standing next to a motorcycle
111735,./memes/111735.jpeg,several pictures of a man in a white shirt holding a sign
111736,./memes/111736.jpeg,woman with brown hair and blue shirt talking to camera in room
111737,./memes/111737.jpeg,there is a man and woman laying in bed with a pillow
111740,./memes/111740.jpeg,there are two pictures of a man cutting a cake with a knife
111742,./memes/111742.jpeg,a cartoon of a man and woman sitting on a bench in a park
111745,./memes/111745.jpeg,arafed image of a man in a suit and tie with a cell phone
111754,./memes/111754.png,there are pictures of a woman playing soccer with a soccer ball
111755,./memes/111755.jpeg,a cartoon picture of a man with a hat on holding a remote control
111756,./memes/111756.jpeg,a woman in a green wig and green wig with a gremmeth doll
111757,./memes/111757.jpeg,a couple of pictures of a man holding a gun in a warehouse
111759,./memes/111759.jpeg,a picture taken from a video game shows a man and woman in a dark room
111762,./memes/111762.jpeg,arafed man in a suit sitting at a table with a flag in the background
111765,./memes/111765.jpeg,a close up of a person wearing a shirt and a tie
111770,./memes/111770.jpeg,a cartoon of a woman talking to a man about her weight
111771,./memes/111771.jpeg,arafed woman with long black hair and a white top
111772,./memes/111772.jpeg,a cartoon picture of a man and a woman in a field
111773,./memes/111773.jpeg,a cartoon picture of a woman with glasses and a man with a video game controller
111774,./memes/111774.jpeg,there is a picture of a child with a fake haircut
111776,./memes/111776.jpeg,a cartoon of a man with a rainbow in his mouth
111777,./memes/111777.jpeg,several pictures of a man and woman posing for a picture
111778,./memes/111778.jpeg,a picture taken from a video of a toy story with a caption of a woman and a
111779,./memes/111779.jpeg,a man in a superman suit is sitting at a table
111780,./memes/111780.jpeg,a close up of a cat wearing a hat and a jacket
111781,./memes/111781.png,a picture of a man in a black robe holding a scythe
111783,./memes/111783.jpeg,a close up of a cartoon character with a bunch of people
111784,./memes/111784.jpeg,there is a man that is covering his face with his hands
111786,./memes/111786.jpeg,batman cosplaying in a black and yellow costume with a yellow cape
111788,./memes/111788.jpeg,a cartoon of a woman laying in bed with a teddy bear on it
111789,./memes/111789.jpeg,there is a man and woman standing on the beach drinking water
111790,./memes/111790.jpeg,arafed image of a woman and a man in a room
111792,./memes/111792.jpeg,there is a man and a woman taking a picture on a cell phone
111793,./memes/111793.jpeg,spanish language poster with a man and woman in a red dress
111795,./memes/111795.jpeg,a cartoon picture of a man holding a cell phone with a message
111796,./memes/111796.png,two minions are standing next to each other with their mouths open
111797,./memes/111797.jpeg,a close up of a woman with a bald head and a woman with a shaved head
111798,./memes/111798.jpeg,a drawing of a bunch of different faces with different expressions
111799,./memes/111799.jpeg,a picture of a man with sunglasses and a picture of a man with a finger up
111801,./memes/111801.jpeg,arafed image of a street light with a sign on it
111804,./memes/111804.jpeg,a poster with a bunch of different types of writing
111808,./memes/111808.jpeg,there are many people standing in front of a large shelf of baskets
111809,./memes/111809.jpeg,a cartoon picture of a woman in a bed with a man on the bed
111810,./memes/111810.jpeg,two pictures of a man with a hat and a hat on
111812,./memes/111812.jpeg,arafed man making a funny face with his hands in front of his face
111813,./memes/111813.jpeg,"a cartoon image of a guy with a face that says, seres victima del bullying rec"
111817,./memes/111817.jpeg,a cartoon of a woman in bed with a speech bubble above her head
111818,./memes/111818.jpeg,"cartoon spongebob with a caption that reads, no delincuntes son vitas"
111820,./memes/111820.jpeg,there are four people jumping in the air on the beach
111821,./memes/111821.jpeg,a couple of pictures of a woman in a bikini and a man in a baseball uniform
111822,./memes/111822.jpeg,a close up of a woman holding a bottle of water in front of a laptop
111823,./memes/111823.jpeg,a cartoon picture of a woman in a red bikini top and a woman in a red bikini top
111824,./memes/111824.jpeg,cartoon of a woman holding a pink bra in her hands
111825,./memes/111825.jpeg,a close up of a pink bra with a picture of a woman on it
111826,./memes/111826.jpeg,a close up of a person wearing a bra top with a bandage on
111827,./memes/111827.jpeg,a close up of a person with a clown face on a cell phone
111828,./memes/111828.jpeg,a close up of a person wearing a mask and a bra
111829,./memes/111829.jpeg,a cartoon of a bunch of different types of people
111830,./memes/111830.jpeg,arafed image of a statue of lady justice holding a scale of justice
111831,./memes/111831.jpeg,a close up of a person wearing a mask and a blue mask
